Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD,Airport
MOR50048,China,China,11/7/2022 0:00,3 worked ivory items (0.25 kg) seized at Qingdao Jiaodong International Airport,Elephantidae,Elephants,Ivory - Worked,2.0,0.25,Kilograms,,,,Qingdao Jiaodong International Airport
MOR50429,China,China,11/1/2022 0:00,1 stony coral (1.063 kg) seized at Wuhan Tianhe International Airport,Scleractinia,"Stony Corals, Corales Pétreos, Coraux Durs",Coral - Raw,1.0,1.063,Kilograms,,,,Wuhan Tianhe International Airport
MOR50430,China,China,11/1/2022 0:00,1 giant clam bracelet & necklace (0.199 kg) seized at Guangzhou Baiyun International Airport,Tridacna gigas,"Giant Clam, Gigas Clam, Bénitier géant",Shell - Worked,1.0,0.199,Kilograms,,,,Guangzhou Baiyun International Airport
MOR50430,China,China,11/1/2022 0:00,1 giant clam bracelet & necklace (0.199 kg) seized at Guangzhou Baiyun International Airport,Tridacna gigas,"Giant Clam, Gigas Clam, Bénitier géant",Shell - Worked,1.0,0.199,Kilograms,,,,Guangzhou Baiyun International Airport
MOR50431,China,China,11/1/2022 0:00,4 ivory bracelets & 5 ivory pendants (0.226 kg) seized at Guangzhou Baiyun International Airport - 2 suspects,Elephantidae,Elephants,Ivory - Worked,4.0,0.226,Kilograms,,,,Guangzhou Baiyun International Airport
MOR50431,China,China,11/1/2022 0:00,4 ivory bracelets & 5 ivory pendants (0.226 kg) seized at Guangzhou Baiyun International Airport - 2 suspects,Elephantidae,Elephants,Ivory - Worked,5.0,0.226,Kilograms,,,,Guangzhou Baiyun International Airport
MOR50831,China,China,8/1/2022 0:00,3.37 kg wooden handicraft seized at Guangzhou Baiyun International Airport,Dalbergia sissoo,Sonosissoo,Wood - Worked,,3.37,Kilograms,,,,Guangzhou Baiyun International Airport
MOR50985,Germany,Germany,1/1/2022 0:00,1 pangolin seized at Dusseldorf International Airport - 1 suspect,Manidae,Pangolins,Individual - Dead,1.0,,,,,,Dusseldorf International Airport
MOR51315,Germany,Germany,9/1/2022 0:00,"93 giant African snails, 28.1 kg of fish & meat seized at Dusseldorf International Airport",Achatina fulica,"Giant African Snail, Giant African Land Snail, East African Land Snail",Individual - Live,93.0,,,,,,Dusseldorf International Airport
MOR52293,India,India,8/2/2022 0:00,2 African grey parrots seized at Indira Gandhi International Airport - 1 arrested,Psittacus erithacus,"Grey Parrot, African Grey, Jacquot, Loro yaco, Yaco, Jacko, Jacquot, Perroquet gris, Perroquet jaco",Individual - Live,2.0,,,,,,Indira Gandhi International Airport
MOR52551,Hong Kong,Hong Kong,10/28/2022 0:00,75 kg of red sandalwood seized at Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,75.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR52646,India,India,8/11/2022 0:00,"15 live kingsnakes, 1 DeBrazza monkey, 5 ball pythons and 2 Aldabra tortoises seized at Chennai Airport - 1 arrested",Cercopithecus neglectus,"De Brazza's Monkey, Cercopithèque de Brazza",Individual - Live,1.0,,,,,,Chennai International Airport
MOR52646,India,India,8/11/2022 0:00,"15 live kingsnakes, 1 DeBrazza monkey, 5 ball pythons and 2 Aldabra tortoises seized at Chennai Airport - 1 arrested",Python regius,"Ball Python, Royal Python, Pitón real, Python royal",Individual - Live,5.0,,,,,,Chennai International Airport
MOR52646,India,India,8/11/2022 0:00,"15 live kingsnakes, 1 DeBrazza monkey, 5 ball pythons and 2 Aldabra tortoises seized at Chennai Airport - 1 arrested",Aldabrachelys gigantea,"Aldabra Giant Tortoise, Tortuga gigante de Aldabra, Tortue géante, Tortue géante d'Aldabra",Individual - Live,2.0,,,,,,Chennai International Airport
MOR52673,China,China,3/1/2022 0:00,4 ivory braceletes & 3 wooden bracelets seized at Guangzhou Baiyun International Airport - 1 suspect,Elephantidae,Elephants,Ivory - Worked,4.0,,,,,,Guangzhou Baiyun International Airport
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Dalbergia melanoxylon,"African Blackwood, African Ebony, Mbingo",Wood - Worked,,,,,,,Shenzhen Bao'an International Airport
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Elephantidae,Elephants,Ivory - Worked,,,,,,,Shenzhen Bao'an International Airport
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Worked,,,,,,,Shenzhen Bao'an International Airport
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Crocodylidae,"Cocodrilos, Crocodiles",Skin - Leather Product,,,,,,,Shenzhen Bao'an International Airport
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Elephantidae,Elephants,Skin - Leather Product,,,,,,,Shenzhen Bao'an International Airport
MOR52714,China,China,4/29/2021 0:00,"0.172 kg of dried seahorses, 0.742 kg of giant clam shells, 5.4 kg of sandalwood & other wildlife seized at Changsha Huanghua International Airport",Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell,,0.742,Kilograms,,,,Changsha Huanghua International Airport
MOR52714,China,China,4/29/2021 0:00,"0.172 kg of dried seahorses, 0.742 kg of giant clam shells, 5.4 kg of sandalwood & other wildlife seized at Changsha Huanghua International Airport",Holothuroidea,Sea Cucumber,Individual - Unknown,,4.3,Kilograms,,,,Changsha Huanghua International Airport
MOR54315,India,India,8/29/2022 0:00,60 live Indian star tortoises seized at Bengaluru Airport,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,60.0,,,,,,Bengaluru International Airport
MOR54316,India,India,9/2/2022 0:00,5 ball pythons seized at Chennai Airport - 1 arrested,Python regius,"Ball Python, Royal Python, Pitón real, Python royal",Individual - Live,5.0,,,,,,Chennai International Airport
MOR55754,Angola,Angola,12/1/2022 0:00,44.8 kg ivory & 4 kg cat teeth seized from luggage at Luanda Airport - 2 arrested,Felidae,"Cats, Felinos, Félidés, Félins",Teeth,,4.0,Kilograms,,,,Luanda International Airport
MOR55754,Angola,Angola,12/1/2022 0:00,44.8 kg ivory & 4 kg cat teeth seized from luggage at Luanda Airport - 2 arrested,Elephantidae,Elephants,Ivory Pieces - Raw,,44.8,Kilograms,,,,Luanda International Airport
MOR56193,Hong Kong,Hong Kong,11/8/2021 0:00,Red sandalwood seized at Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,,,,,,"SkyPier Terminal, Hong Kong Airport"
MOR56194,Hong Kong,Hong Kong,11/10/2021 0:00,Red sandalwood seized at Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,,,,,,"SkyPier Terminal, Hong Kong Airport"
MOR56195,Hong Kong,Hong Kong,11/16/2021 0:00,Red sandalwood seized at Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,,,,,,"SkyPier Terminal, Hong Kong Airport"
MOR18500,1. Seizure,Turkey,2/8/2019 0:00,"21 rhino horns, 1 rhino horn fragment seized at Istanbul's Ataturk Airport, two Vietnamese suspects",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,21.0,,,,,,Istanbul's Ataturk Airport
MOR18500,1. Seizure,Turkey,2/8/2019 0:00,"21 rhino horns, 1 rhino horn fragment seized at Istanbul's Ataturk Airport, two Vietnamese suspects",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,1.0,,,,,,Istanbul's Ataturk Airport
MOR18532,1. Seizure,Hong Kong,2/14/2019 0:00,40 kg suspected rhino horns seized at Hong Kong International Airport - 2 convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,40.0,Kilograms,8000000.0,HKD Hong Kong Dollar,,"SkyPier Terminal, Hong Kong Airport"
MOR18847,1. Seizure,Senegal,3/5/2019 0:00,"6 statuettes, 2 bracelets & 1 pendant (350g total) seized at Blaise Diagne Airport, female Chinese suspect",Elephantidae,Elephants,Ivory - Worked,2.0,0.349999994,Kilograms,,,,Blaise Diagne International Airport
MOR18847,1. Seizure,Senegal,3/5/2019 0:00,"6 statuettes, 2 bracelets & 1 pendant (350g total) seized at Blaise Diagne Airport, female Chinese suspect",Elephantidae,Elephants,Ivory - Worked,6.0,0.349999994,Kilograms,,,,Blaise Diagne International Airport
MOR18847,1. Seizure,Senegal,3/5/2019 0:00,"6 statuettes, 2 bracelets & 1 pendant (350g total) seized at Blaise Diagne Airport, female Chinese suspect",Elephantidae,Elephants,Ivory - Worked,1.0,0.349999994,Kilograms,,,,Blaise Diagne International Airport
MOR18941,1. Seizure,Indonesia,3/22/2019 0:00,One juvenille Orangutan seized at Ngurah Rai International Airport,Squamata-Lacertilia,Lizards,Individual - Live,5.0,,,,,,Ngurah Rai International Airport
MOR18944,1. Seizure,Indonesia,3/22/2019 0:00,1431 live Crabs weighing 700kg seized at Kualanamu International Airport,Decapoda-Brachyura,Crab,Individual - Live,1431.0,700.0,Kilograms,,,,Kualanamu International Airport
MOR18945,1. Seizure,Indonesia,3/22/2019 0:00,2790 crabs (with eggs) seized at Sultan Aji Muhammad Sulaiman Airport,Decapoda-Brachyura,Crab,Individual - Live,2790.0,,,,,,Sultan Aji Muhammad Sulaiman Sepinggan International Airport
MOR19212,1. Seizure,Hong Kong,4/5/2019 0:00,82.5kg of rhino horn seized at Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,82.5,Kilograms,16500000.0,HKD Hong Kong Dollar,2102240.0,"SkyPier Terminal, Hong Kong Airport"
MOR19221,1. Seizure,Indonesia,4/6/2019 0:00,"3 live pythons seized at Mopah Airport, Merauke",Pythonidae,"Pythons, Pitones",Individual - Live,3.0,,,,,,Mopah Merauke Airport
MOR19250,1. Seizure,Senegal,4/9/2019 0:00,"27 ivory pieces & 11 carved ebony pieces seized at Blaise Diagne Airport, 1 Chinese national arrested",Dalbergia melanoxylon,"African Blackwood, African Ebony, Mbingo",Carvings,11.0,,,,,,Blaise Diagne International Airport
MOR19250,1. Seizure,Senegal,4/9/2019 0:00,"27 ivory pieces & 11 carved ebony pieces seized at Blaise Diagne Airport, 1 Chinese national arrested",Elephantidae,Elephants,Ivory - Worked,27.0,,,,,,Blaise Diagne International Airport
MOR19259,1. Seizure,Croatia,2/5/2019 0:00,"252,000 live eels seized at Zagreb Airport, two South Korean nationals arrested",Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,252000.0,,,180000.0,EUR Euro,204000.0,Zagreb Airport
MOR20720,1. Seizure,Australia,4/23/2019 0:00,"19 lizards seized at Melbourne International Airport, one female suspect arrested and charged",Tiliqua rugosa,"Pinecone Lizard, Shingle-Back",Individual - Live,17.0,,,,,,Melbourne International Airport
MOR20721,1. Seizure,Australia,4/14/2019 0:00,"1 live Asian Arowana seized at Adelaide International Airport, one Vietnamese national arrested",Scleropages formosus,"Arowana, Asian Arowana, Asian Bonytongue, Dragonfish, Golden Arowana, Golden Dragon Fish, Kelesa, Malayan Bonytongue, Pez lengüihueso malayo, Scléropage d'Asie",Individual - Live,1.0,,,,,,Adelaide International Airport
MOR20793,1. Seizure,Viet Nam,4/24/2019 0:00,"2 raw ivory pieces (9.5kg) seized in a seafood foam box at Tan Son Nhat Airport, Ho Chi Minh)",Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,2.0,9.5,Kilograms,,,,Tan Son Nhat International Airport
MOR20794,1. Seizure,Viet Nam,4/7/2019 0:00,"15kg ivory products seized at Noi Bai Airport, Hanoi",Elephantidae,Elephants,Ivory - Worked,,15.0,Kilograms,,,,Nigeria to Viet Nam in 20 cargos seized (Noi Bai International Airport
MOR20831,1. Seizure,Madagascar,4/27/2019 0:00,"5 radiated tortoises seized at Ivato Airport, Madagascar from passengers boarding a flight to Bangkok, Thailand [27 April 2019]",Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,5.0,,,,,,Ivato International Airport
MOR20838,1. Seizure,China,2/1/2019 0:00,7 Giant clam shells seized at Guangzhou Baiyun Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell,7.0,,,,,,Guangzhou Baiyun International Airport
MOR20839,1. Seizure,China,2/1/2019 0:00,"1 Giant clam shell seized at Guangzhou Baiyun Airport, one female suspect",Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell,1.0,,,,,,Guangzhou Baiyun International Airport
MOR20840,1. Seizure,China,2/1/2019 0:00,"14 pieces of ivory carvings seized at Luoyang Airport, one Chinese national",Elephantidae,Elephants,Ivory - Worked,14.0,,,,,,Luoyang Airport
MOR20840,1. Seizure,China,2/1/2019 0:00,"14 pieces of ivory carvings seized at Luoyang Airport, one Chinese national",Elephantidae,Elephants,Ivory - Worked,43.0,,,,,,Luoyang Airport
MOR20841,1. Seizure,Italy,2/19/2019 0:00,13 tusks and 4 pieces of ivory seized at Genoa Airport,Elephantidae,Elephants,Tusk,13.0,,,,,,Genoa Airport
MOR20841,1. Seizure,Italy,2/19/2019 0:00,13 tusks and 4 pieces of ivory seized at Genoa Airport,Elephantidae,Elephants,Ivory Pieces - Raw,4.0,,,,,,Genoa Airport
MOR20842,1. Seizure,China,2/1/2019 0:00,"Ivory carvings, weighing 143 grams seized from a postal parcel at Qingdao Liuting Airport",Elephantidae,Elephants,Ivory - Worked,1.0,0.143000007,Kilograms,,,,Qingdao Liuting International Airport
MOR20842,1. Seizure,China,2/1/2019 0:00,"Ivory carvings, weighing 143 grams seized from a postal parcel at Qingdao Liuting Airport",Elephantidae,Elephants,Ivory - Worked,,0.143000007,Kilograms,,,,Qingdao Liuting International Airport
MOR20843,1. Seizure,China,2/11/2019 0:00,"4 ivory (246g) seized at Wuhan Tianhe Airport, one Chinese national arrested",Elephantidae,Elephants,Ivory Pieces - Raw,4.0,0.246000007,Kilograms,,,,Wuhan Tianhe International Airport
MOR20844,1. Seizure,China,2/12/2019 0:00,One piece of ivory seized from a postal parcel at Zhengzhou Airport,Elephantidae,Elephants,Ivory - Worked,1.0,0.529999971,Kilograms,,,,Zhengzhou Xinzheng Airport
MOR20845,1. Seizure,China,2/13/2019 0:00,"5 ivory carvings (0.3kg) seized at Shanghai Pudong Airport, one Chinese national arrested",Elephantidae,Elephants,Ivory - Worked,5.0,0.300000012,Kilograms,,,,Erhu seized at Shanghai Pudong Airport
MOR20846,1. Seizure,China,2/13/2019 0:00,"7 ivory bracelets seized at Zhongchuan Airport, seven passengers arrested",Elephantidae,Elephants,Ivory - Worked,7.0,0.201000005,Kilograms,,,,Lanzhou Zhongchuan International Airport
MOR20847,1. Seizure,China,2/14/2019 0:00,"4 ivory bracelets (60g) seized at Kunming Airport, one female Chinese national arrested",Elephantidae,Elephants,Ivory - Worked,4.0,0.600000024,Kilograms,,,,Kunming Changshui International Airport
MOR20848,1. Seizure,China,2/15/2019 0:00,33 ivory cutlery handles seized from a postal parcel at Jinan Airport,Elephantidae,Elephants,Ivory - Worked,33.0,1.360999942,Kilograms,,,,Jinan Yaoqiang International Airport
MOR20849,1. Seizure,Bulgaria,2/15/2019 0:00,1010 kg of European eel fry seized at Sofia Airport,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,,1010.0,Kilograms,,,,Sofia Airport
MOR20851,1. Seizure,Brazil,2/18/2019 0:00,"150 saffron finches seized at Brasilia Airport, one male suspect arrested",Sicalis flaveola,Saffron Finch,Individual - Live,160.0,,,,,,Brasilia Airport
MOR20852,1. Seizure,Israel,2/24/2019 0:00,14 parrots seized at Ben Gruion Airport,Psittacidae,"Amazons, Macaws, Parakeets, Parrots, Amazonas, Cotorras, Guacamayos, Periquitos, Loros, Amazones, Aras, Perruches, Perroquets",Individual - Live,14.0,,,,,,Ben Gruion Airport
MOR20875,1. Seizure,Indonesia,4/20/2019 0:00,44 pangolin scales seized at Kualanamu International Airport - 2 foreigners arrested,Manis javanica,"Malayan Pangolin, Sunda Pangolin, Pangolín malayo, Pangolin javanais, Pangolin malais",Scales,44.0,,,,,,Kualanamu International Airport
MOR20884,1. Seizure,Indonesia,4/26/2019 0:00,"23,507 baby lobster seized at Soekarno-Hatta International Airport - four person arrested",Panulirus homarus,Scalloped Spiny Lobster,Individual - Live,23335.0,,,3500000000.0,IDR Rupiah,244340.0469,Soekarno-Hatta International Airport
MOR20884,1. Seizure,Indonesia,4/26/2019 0:00,"23,507 baby lobster seized at Soekarno-Hatta International Airport - four person arrested",Panulirus ornatus,Ornate Spiny Lobster,Individual - Live,172.0,,,3500000000.0,IDR Rupiah,244340.0469,Soekarno-Hatta International Airport
MOR20891,1. Seizure,Indonesia,5/3/2019 0:00,24 Arowanas seized at Sultan Syarif Kasim II International Airport,Scleropages formosus,"Arowana, Asian Arowana, Asian Bonytongue, Dragonfish, Golden Arowana, Golden Dragon Fish, Kelesa, Malayan Bonytongue, Pez lengüihueso malayo, Scléropage d'Asie",Individual - Live,24.0,,,,,,Sultan Syarif Kasim II International Airport
MOR21037,1. Seizure,South Africa,5/21/2019 0:00,"20 pieces of rhino horn (weighing 30kg) seized from passenger at OR Tambo Airport, one suspect arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,22.0,30.0,Kilograms,,,,O.R. Tambo International Airport
MOR21043,1. Seizure,Indonesia,5/22/2019 0:00,4 otters seized from a suitcase in Ngurah Rai Airport - one Russian citizen arrested,Lutra lutra,"Common Otter, Eurasian Otter, European Otter, European River Otter, Old World Otter, Nutria, Nutria común, Nutria europea, Loutre commune, Loutre de rivière, Loutre d'Europe",Individual - Live,4.0,,,2000000.0,IDR Rupiah,139.0599976,Ngurah Rai International Airport
